Three NFTs with most LSU: 
-- NFT: #714# with LSU: 1000000 and XRD claim: 64522.435190263402191751
-- NFT: #352# with LSU: 653000 and XRD claim: 85421.826944644686809991
-- NFT: #573# with LSU: 311000 and XRD claim: 20261.293689665313671067
Day: 1, epoch 88523, LSU locked in contract: 12073158.00548, new validator rewards: 15070.592841806886406983, pool liqudity: 12404.338726956886755348
-- Withdrawing NFT: #418# with LSU: 5000 and XRD claim: 964.741737666890839053
-- Withdrawing NFT: #1026# with LSU: 10000 and XRD claim: 1103.255712951818670656
-- Withdrawing NFT: #198# with LSU: 525 and XRD claim: 113.151405935125563121
-- Withdrawing NFT: #770# with LSU: 2500 and XRD claim: 307.524761072019641529
-- Withdrawing NFT: #1157# with LSU: 5000 and XRD claim: 539.7822045450179728
-- Withdrawing NFT: #493# with LSU: 100000 and XRD claim: 20204.679648432184658504
Day: 73, epoch 109259, LSU locked in contract: 7228132.26934, new validator rewards: 8000, pool liqudity: -11318.486909934788701959
Day: 74, epoch 109547, LSU locked in contract: 7228132.26934, new validator rewards: 8000, pool liqudity: -3318.486909934788701959
Day: 75, epoch 109835, LSU locked in contract: 7228132.26934, new validator rewards: 8000, pool liqudity: 4681.513090065211298041
-- Withdrawing NFT: #594# with LSU: 1400 and XRD claim: 187.77447788086708511
-- Withdrawing NFT: #802# with LSU: 3000 and XRD claim: 374.77866913573064672
-- Withdrawing NFT: #951# with LSU: 10750 and XRD claim: 1302.346441019487585249
-- Withdrawing NFT: #153# with LSU: 50000 and XRD claim: 10943.398030823257367225
Day: 76, epoch 110123, LSU locked in contract: 7162982.26934, new validator rewards: 8000, pool liqudity: -126.784528794131398425
Day: 77, epoch 110411, LSU locked in contract: 7162982.26934, new validator rewards: 8000, pool liqudity: 7873.215471205868601575
-- Withdrawing NFT: #1176# with LSU: 50000 and XRD claim: 5661.447095159715261034
-- Withdrawing NFT: #580# with LSU: 81700 and XRD claim: 11140.475851048597259156
Day: 78, epoch 110699, LSU locked in contract: 7031282.26934, new validator rewards: 8000, pool liqudity: -928.707475002443934618
Day: 79, epoch 110987, LSU locked in contract: 7031282.26934, new validator rewards: 8000, pool liqudity: 7071.292524997556065382
-- Withdrawing NFT: #323# with LSU: 10000 and XRD claim: 2010.394881243292893241
-- Withdrawing NFT: #431# with LSU: 1000 and XRD claim: 200.777937926752524222
-- Withdrawing NFT: #1143# with LSU: 1310 and XRD claim: 151.967652150758624177
-- Withdrawing NFT: #411# with LSU: 1000 and XRD claim: 200.848600530742755009
-- Withdrawing NFT: #599# with LSU: 1800 and XRD claim: 249.540853033251753149
-- Withdrawing NFT: #504# with LSU: 503 and XRD claim: 99.79549711543713881
-- Withdrawing NFT: #1228# with LSU: 1000 and XRD claim: 114.308929957707460121
-- Withdrawing NFT: #1124# with LSU: 1500 and XRD claim: 174.444221789948583027
-- Withdrawing NFT: #165# with LSU: 3000 and XRD claim: 670.131636662995865322
-- Withdrawing NFT: #144# with LSU: 150000 and XRD claim: 33510.167553668485855158
Day: 80, epoch 111275, LSU locked in contract: 6860169.26934, new validator rewards: 8000, pool liqudity: -22311.085239081817411838
Day: 81, epoch 111563, LSU locked in contract: 6860169.26934, new validator rewards: 8000, pool liqudity: -14311.085239081817411838
Day: 82, epoch 111851, LSU locked in contract: 6860169.26934, new validator rewards: 8000, pool liqudity: -6311.085239081817411838
Day: 83, epoch 112139, LSU locked in contract: 6860169.26934, new validator rewards: 8000, pool liqudity: 1688.914760918182588162
-- Withdrawing NFT: #1120# with LSU: 5000 and XRD claim: 604.349679369613981459
-- Withdrawing NFT: #992# with LSU: 2000 and XRD claim: 252.890111680608185785
-- Withdrawing NFT: #566# with LSU: 700 and XRD claim: 105.590149350740853975
-- Withdrawing NFT: #138# with LSU: 511 and XRD claim: 116.548058307540411446
-- Withdrawing NFT: #688# with LSU: 6000 and XRD claim: 835.584751695714073561
Day: 84, epoch 112427, LSU locked in contract: 6845958.26934, new validator rewards: 8000, pool liqudity: 7773.952010513965049904
-- Withdrawing NFT: #703# with LSU: 10000 and XRD claim: 1404.328729226348053889
-- Withdrawing NFT: #442# with LSU: 1000 and XRD claim: 206.583505638512456056
-- Withdrawing NFT: #393# with LSU: 2000 and XRD claim: 413.390338945805479271
-- Withdrawing NFT: #94# with LSU: 80000 and XRD claim: 18342.209256596093631145
Day: 85, epoch 112715, LSU locked in contract: 6752958.26934, new validator rewards: 8000, pool liqudity: -4592.559819892794582718
Day: 86, epoch 113003, LSU locked in contract: 6752958.26934, new validator rewards: 8000, pool liqudity: 3407.440180107205417282
-- Withdrawing NFT: #818# with LSU: 626 and XRD claim: 85.547178229074228911
-- Withdrawing NFT: #758# with LSU: 4000 and XRD claim: 558.889630617872473239
-- Withdrawing NFT: #526# with LSU: 1000 and XRD claim: 196.318779259974938069
-- Withdrawing NFT: #120# with LSU: 1000 and XRD claim: 231.645384431153065108
-- Withdrawing NFT: #38# with LSU: 501 and XRD claim: 116.055278172416305896
-- Withdrawing NFT: #751# with LSU: 39920 and XRD claim: 5652.316336153696938541
Day: 87, epoch 113291, LSU locked in contract: 6705911.26934, new validator rewards: 8000, pool liqudity: 4566.6675932430174515
-- Withdrawing NFT: #1013# with LSU: 1000 and XRD claim: 128.692276159191158175
-- Withdrawing NFT: #1058# with LSU: 50000 and XRD claim: 6354.682619930073701184
Day: 88, epoch 113579, LSU locked in contract: 6654911.26934, new validator rewards: 8000, pool liqudity: 6083.292697153752584138
-- Withdrawing NFT: #653# with LSU: 87300 and XRD claim: 12685.659738845626121143
Day: 89, epoch 113867, LSU locked in contract: 6567611.26934, new validator rewards: 8000, pool liqudity: 1397.632958308126454993
-- Withdrawing NFT: #485# with LSU: 19499 and XRD claim: 4322.802045592562661434
Day: 90, epoch 114155, LSU locked in contract: 6548112.26934, new validator rewards: 8000, pool liqudity: 5074.830912715563781557
-- Withdrawing NFT: #939# with LSU: 10000 and XRD claim: 1394.993697824306772711
-- Withdrawing NFT: #1061# with LSU: 15000 and XRD claim: 1961.033957240880451202
-- Withdrawing NFT: #1072# with LSU: 20000 and XRD claim: 2605.064111415644211591
Day: 91, epoch 114443, LSU locked in contract: 6503112.26934, new validator rewards: 8000, pool liqudity: 7113.739146234732330049
-- Withdrawing NFT: #1067# with LSU: 10000 and XRD claim: 1314.764779108081886204
-- Withdrawing NFT: #963# with LSU: 3600 and XRD claim: 503.243678273110901395
-- Withdrawing NFT: #420# with LSU: 1500 and XRD claim: 322.56836078683466251
-- Withdrawing NFT: #243# with LSU: 1000 and XRD claim: 215.452339544360227222
-- Withdrawing NFT: #1039# with LSU: 560 and XRD claim: 73.886810386992457351
-- Withdrawing NFT: #879# with LSU: 19800 and XRD claim: 2796.155900602932948677
-- Withdrawing NFT: #258# with LSU: 9000 and XRD claim: 1938.13850356143706032
Day: 92, epoch 114731, LSU locked in contract: 6457652.26934, new validator rewards: 8000, pool liqudity: 7949.528773970982174329
-- Withdrawing NFT: #315# with LSU: 50000 and XRD claim: 10827.585983634233923643
Day: 93, epoch 115019, LSU locked in contract: 6407652.26934, new validator rewards: 8000, pool liqudity: 5121.942790336748242684
-- Withdrawing NFT: #398# with LSU: 595 and XRD claim: 129.482085990962029038
-- Withdrawing NFT: #458# with LSU: 1000 and XRD claim: 226.829506986481336661
-- Withdrawing NFT: #1179# with LSU: 600 and XRD claim: 79.355669658192244837
-- Withdrawing NFT: #527# with LSU: 11200 and XRD claim: 2294.556351260197687636
-- Withdrawing NFT: #85# with LSU: 5509 and XRD claim: 1323.258480716566482926
-- Withdrawing NFT: #1078# with LSU: 290000 and XRD claim: 38851.512656591674076964
Day: 94, epoch 115307, LSU locked in contract: 6098748.26934, new validator rewards: 8000, pool liqudity: -29783.051960867325627399
Day: 95, epoch 115595, LSU locked in contract: 6098748.26934, new validator rewards: 8000, pool liqudity: -21783.051960867325627399
Day: 96, epoch 115883, LSU locked in contract: 6098748.26934, new validator rewards: 8000, pool liqudity: -13783.051960867325627399
Day: 97, epoch 116171, LSU locked in contract: 6098748.26934, new validator rewards: 8000, pool liqudity: -5783.051960867325627399
Day: 98, epoch 116459, LSU locked in contract: 6098748.26934, new validator rewards: 8000, pool liqudity: 2216.948039132674372601
-- Withdrawing NFT: #167# with LSU: 1770 and XRD claim: 436.642888657443702804
-- Withdrawing NFT: #104# with LSU: 35000 and XRD claim: 8636.484385053434114279
Day: 99, epoch 116747, LSU locked in contract: 6061978.26934, new validator rewards: 8000, pool liqudity: 1143.820765421796515097
-- Withdrawing NFT: #1083# with LSU: 10000 and XRD claim: 1418.491574097654111015
Day: 100, epoch 117035, LSU locked in contract: 6051978.26934, new validator rewards: 8000, pool liqudity: 7725.32919132414239608
-- Withdrawing NFT: #1181# with LSU: 1006 and XRD claim: 142.275741641479334871
-- Withdrawing NFT: #101# with LSU: 2393 and XRD claim: 596.813490243126509603
-- Withdrawing NFT: #705# with LSU: 10000 and XRD claim: 1605.549606180783666463
-- Withdrawing NFT: #473# with LSU: 20000 and XRD claim: 4719.864253932195565
-- Withdrawing NFT: #927# with LSU: 50000 and XRD claim: 7620.860171663593136659
Day: 101, epoch 117323, LSU locked in contract: 5968579.26934, new validator rewards: 8000, pool liqudity: 1039.965927662964175476
-- Withdrawing NFT: #481# with LSU: 501 and XRD claim: 118.899271827512957069
-- Withdrawing NFT: #1230# with LSU: 10000 and XRD claim: 1416.045507714234761342
Day: 102, epoch 117611, LSU locked in contract: 5958078.26934, new validator rewards: 8000, pool liqudity: 7505.021148121216453062
-- Withdrawing NFT: #1000# with LSU: 600 and XRD claim: 89.014968015600462338
-- Withdrawing NFT: #1018# with LSU: 1000 and XRD claim: 147.935121858027687913
-- Withdrawing NFT: #249# with LSU: 3000 and XRD claim: 689.336403594968699006
-- Withdrawing NFT: #313# with LSU: 900 and XRD claim: 206.715240084559856744
-- Withdrawing NFT: #761# with LSU: 1000 and XRD claim: 162.026913595757903226
-- Withdrawing NFT: #77# with LSU: 50000 and XRD claim: 12604.138535004977009846
Day: 103, epoch 117899, LSU locked in contract: 5901578.26934, new validator rewards: 8000, pool liqudity: 1605.853965967324825873
-- Withdrawing NFT: #482# with LSU: 3500 and XRD claim: 840.025335109721701333
-- Withdrawing NFT: #859# with LSU: 10000 and XRD claim: 1584.482268265770421988
Day: 104, epoch 118187, LSU locked in contract: 5888078.26934, new validator rewards: 8000, pool liqudity: 7181.34636259183269455
-- Withdrawing NFT: #1194# with LSU: 20000 and XRD claim: 2925.615526294299920219
-- Withdrawing NFT: #1128# with LSU: 2500 and XRD claim: 369.121826676294527903
-- Withdrawing NFT: #498# with LSU: 11000 and XRD claim: 2650.670261329661061905
-- Withdrawing NFT: #476# with LSU: 510 and XRD claim: 123.109168856257980945
-- Withdrawing NFT: #813# with LSU: 650 and XRD claim: 104.512237349213708944
-- Withdrawing NFT: #841# with LSU: 750 and XRD claim: 119.776991332988774641
-- Withdrawing NFT: #30# with LSU: 1000 and XRD claim: 254.797332007256014097
-- Withdrawing NFT: #764# with LSU: 50000 and XRD claim: 8127.692795585976574631
Day: 105, epoch 118475, LSU locked in contract: 5801668.26934, new validator rewards: 8000, pool liqudity: 506.050223159884119259
-- Withdrawing NFT: #67# with LSU: 5000 and XRD claim: 1280.879657998223840872
Day: 106, epoch 118763, LSU locked in contract: 5796668.26934, new validator rewards: 8000, pool liqudity: 7225.17056516166027438
-- Withdrawing NFT: #1190# with LSU: 6000 and XRD claim: 895.964099771699848677
-- Withdrawing NFT: #273# with LSU: 5410 and XRD claim: 1272.359015746191987483
-- Withdrawing NFT: #565# with LSU: 1000 and XRD claim: 183.804169137846341386
-- Withdrawing NFT: #40# with LSU: 1000 and XRD claim: 257.556348857671678057
-- Withdrawing NFT: #348# with LSU: 900 and XRD claim: 211.503176139746775803
-- Withdrawing NFT: #1188# with LSU: 1417 and XRD claim: 211.586446315697649594
-- Withdrawing NFT: #711# with LSU: 11456 and XRD claim: 1932.75656047630358598
-- Withdrawing NFT: #869# with LSU: 50000 and XRD claim: 8128.296063411471800958
Day: 107, epoch 119051, LSU locked in contract: 5719485.26934, new validator rewards: 8000, pool liqudity: 2131.344685305030594436
-- Withdrawing NFT: #176# with LSU: 502 and XRD claim: 129.961544652830407342
-- Withdrawing NFT: #1101# with LSU: 1000 and XRD claim: 152.485912202877493898
-- Withdrawing NFT: #373# with LSU: 2500 and XRD claim: 590.930963394633711783
-- Withdrawing NFT: #1075# with LSU: 2400 and XRD claim: 366.542634747990071216
-- Withdrawing NFT: #1087# with LSU: 5900 and XRD claim: 901.0839770888094268
Day: 108, epoch 119339, LSU locked in contract: 5707183.26934, new validator rewards: 8000, pool liqudity: 7990.339653217889471394
-- Withdrawing NFT: #790# with LSU: 20000 and XRD claim: 3336.090593202243850806
-- Withdrawing NFT: #1202# with LSU: 250000 and XRD claim: 37960.065674187755557478
Day: 109, epoch 119627, LSU locked in contract: 5437183.26934, new validator rewards: 8000, pool liqudity: -25305.816614172109948892
Day: 110, epoch 119915, LSU locked in contract: 5437183.26934, new validator rewards: 8000, pool liqudity: -17305.816614172109948892
Day: 111, epoch 120203, LSU locked in contract: 5437183.26934, new validator rewards: 8000, pool liqudity: -9305.816614172109948892
Day: 112, epoch 120491, LSU locked in contract: 5437183.26934, new validator rewards: 8000, pool liqudity: -1305.816614172109948892
Day: 113, epoch 120779, LSU locked in contract: 5437183.26934, new validator rewards: 8000, pool liqudity: 6694.183385827890051108
-- Withdrawing NFT: #100# with LSU: 1990 and XRD claim: 532.749376698213080777
-- Withdrawing NFT: #618# with LSU: 1500 and XRD claim: 270.002547696330741644
-- Withdrawing NFT: #184# with LSU: 1050 and XRD claim: 281.006164406930257899
-- Withdrawing NFT: #769# with LSU: 8000 and XRD claim: 1389.583841274426382997
-- Withdrawing NFT: #1004# with LSU: 2000 and XRD claim: 328.960138156376005886
-- Withdrawing NFT: #1133# with LSU: 249655.03089 and XRD claim: 40082.440802691691416813
Day: 114, epoch 121067, LSU locked in contract: 5172988.23845, new validator rewards: 8000, pool liqudity: -28190.559485096077895078
Day: 115, epoch 121355, LSU locked in contract: 5172988.23845, new validator rewards: 8000, pool liqudity: -20190.559485096077895078
Day: 116, epoch 121643, LSU locked in contract: 5172988.23845, new validator rewards: 8000, pool liqudity: -12190.559485096077895078
Day: 117, epoch 121931, LSU locked in contract: 5172988.23845, new validator rewards: 8000, pool liqudity: -4190.559485096077895078
Day: 118, epoch 122219, LSU locked in contract: 5172988.23845, new validator rewards: 8000, pool liqudity: 3809.440514903922104922
-- Withdrawing NFT: #1239# with LSU: 20000 and XRD claim: 3321.889351427877740346
-- Withdrawing NFT: #142# with LSU: 2500 and XRD claim: 688.506027877235605384
Day: 119, epoch 122507, LSU locked in contract: 5150488.23845, new validator rewards: 8000, pool liqudity: 7799.045135598808698918
-- Withdrawing NFT: #881# with LSU: 7100 and XRD claim: 1292.262952421298989887
-- Withdrawing NFT: #1106# with LSU: 10000 and XRD claim: 1705.301302057600749346
-- Withdrawing NFT: #408# with LSU: 990 and XRD claim: 251.863236602429497147
-- Withdrawing NFT: #854# with LSU: 1272.49862 and XRD claim: 231.606031497637505016
-- Withdrawing NFT: #1159# with LSU: 550 and XRD claim: 93.139750430872336779
-- Withdrawing NFT: #366# with LSU: 5000 and XRD claim: 1272.151147963992812878
-- Withdrawing NFT: #129# with LSU: 1000 and XRD claim: 276.970595955938147251
-- Withdrawing NFT: #572# with LSU: 10000 and XRD claim: 1910.809076610984664242
-- Withdrawing NFT: #786# with LSU: 20000 and XRD claim: 3674.502806768347891928
Day: 120, epoch 122795, LSU locked in contract: 5094575.73983, new validator rewards: 8000, pool liqudity: 5090.438235289706092438
-- Withdrawing NFT: #265# with LSU: 1002 and XRD claim: 256.718362143581253129
-- Withdrawing NFT: #1215# with LSU: 100000 and XRD claim: 16977.063217830502083382
Day: 121, epoch 123083, LSU locked in contract: 4993573.73983, new validator rewards: 8000, pool liqudity: -4143.343344684377252076
Day: 122, epoch 123371, LSU locked in contract: 4993573.73983, new validator rewards: 8000, pool liqudity: 3856.656655315622747924
-- Withdrawing NFT: #257# with LSU: 700 and XRD claim: 181.587047839679233691
-- Withdrawing NFT: #933# with LSU: 100000 and XRD claim: 18476.449848731054691569
Day: 123, epoch 123659, LSU locked in contract: 4892873.73983, new validator rewards: 8000, pool liqudity: -6801.380241255111193338
Day: 124, epoch 123947, LSU locked in contract: 4892873.73983, new validator rewards: 8000, pool liqudity: 1198.619758744888806662
-- Withdrawing NFT: #556# with LSU: 7777 and XRD claim: 1750.497840567644038599
Day: 125, epoch 124235, LSU locked in contract: 4885096.73983, new validator rewards: 8000, pool liqudity: 7448.121918177244744061
-- Withdrawing NFT: #742# with LSU: 2000 and XRD claim: 393.250468749225259106
-- Withdrawing NFT: #1219# with LSU: 5000 and XRD claim: 887.708331425607176846
-- Withdrawing NFT: #259# with LSU: 1000 and XRD claim: 264.317764137474682608
-- Withdrawing NFT: #406# with LSU: 12447.9797 and XRD claim: 3287.484117829465276135
-- Withdrawing NFT: #1125# with LSU: 502 and XRD claim: 90.125467745574465248
-- Withdrawing NFT: #96# with LSU: 2500 and XRD claim: 716.702728697384554355
-- Withdrawing NFT: #509# with LSU: 1100 and XRD claim: 283.052340647853248618
-- Withdrawing NFT: #738# with LSU: 510 and XRD claim: 99.325841236474682587
-- Withdrawing NFT: #836# with LSU: 4990 and XRD claim: 956.537980326530985828
-- Withdrawing NFT: #721# with LSU: 2100 and XRD claim: 410.475440096266596535
-- Withdrawing NFT: #996# with LSU: 10000 and XRD claim: 1857.528481416151065957
Day: 126, epoch 124523, LSU locked in contract: 4842946.76013, new validator rewards: 8000, pool liqudity: 6201.612955869236738225
-- Withdrawing NFT: #388# with LSU: 5000 and XRD claim: 1328.752682061236376122
-- Withdrawing NFT: #1# with LSU: 1000 and XRD claim: 301.068244372289222607
-- Withdrawing NFT: #489# with LSU: 5000 and XRD claim: 1373.831798984418156726
-- Withdrawing NFT: #1141# with LSU: 583.3885 and XRD claim: 105.549671734012580006
-- Withdrawing NFT: #332# with LSU: 20000 and XRD claim: 5316.790358225568213727
Day: 127, epoch 124811, LSU locked in contract: 4811363.37163, new validator rewards: 8000, pool liqudity: 5775.620200491712173029
-- Withdrawing NFT: #58# with LSU: 10000 and XRD claim: 2899.957250720799805181
-- Withdrawing NFT: #785# with LSU: 20000 and XRD claim: 3934.437380552687223011
Day: 128, epoch 125099, LSU locked in contract: 4781363.37163, new validator rewards: 8000, pool liqudity: 6941.225569218225132797
-- Withdrawing NFT: #642# with LSU: 10000 and XRD claim: 2039.937836855675264119
-- Withdrawing NFT: #991# with LSU: 100000 and XRD claim: 19074.062828851314938752
Day: 129, epoch 125387, LSU locked in contract: 4671363.37163, new validator rewards: 8000, pool liqudity: -6172.775096488765078076
Day: 130, epoch 125675, LSU locked in contract: 4671363.37163, new validator rewards: 8000, pool liqudity: 1827.224903511234921924
-- Withdrawing NFT: #1201# with LSU: 1000 and XRD claim: 186.577754322698089828
-- Withdrawing NFT: #829# with LSU: 9000 and XRD claim: 1800.934941832171730269
Day: 131, epoch 125963, LSU locked in contract: 4661363.37163, new validator rewards: 8000, pool liqudity: 7839.712207356365077826
-- Withdrawing NFT: #253# with LSU: 10010 and XRD claim: 2747.80768724005039433
-- Withdrawing NFT: #800# with LSU: 501 and XRD claim: 101.603437045663126345
-- Withdrawing NFT: #294# with LSU: 3600 and XRD claim: 987.922584541092282052
-- Withdrawing NFT: #78# with LSU: 207000 and XRD claim: 61439.718016407247729953
Day: 132, epoch 126251, LSU locked in contract: 4440252.37163, new validator rewards: 8000, pool liqudity: -49437.339517877688463403
Day: 133, epoch 126539, LSU locked in contract: 4440252.37163, new validator rewards: 8000, pool liqudity: -41437.339517877688463403
Day: 134, epoch 126827, LSU locked in contract: 4440252.37163, new validator rewards: 8000, pool liqudity: -33437.339517877688463403
Day: 135, epoch 127115, LSU locked in contract: 4440252.37163, new validator rewards: 8000, pool liqudity: -25437.339517877688463403
Day: 136, epoch 127403, LSU locked in contract: 4440252.37163, new validator rewards: 8000, pool liqudity: -17437.339517877688463403
Day: 137, epoch 127691, LSU locked in contract: 4440252.37163, new validator rewards: 8000, pool liqudity: -9437.339517877688463403
Day: 138, epoch 127979, LSU locked in contract: 4440252.37163, new validator rewards: 8000, pool liqudity: -1437.339517877688463403
Day: 139, epoch 128267, LSU locked in contract: 4440252.37163, new validator rewards: 8000, pool liqudity: 6562.660482122311536597
-- Withdrawing NFT: #341# with LSU: 5000 and XRD claim: 1553.753577076841797942
-- Withdrawing NFT: #1222# with LSU: 1400 and XRD claim: 282.923650793332416205
-- Withdrawing NFT: #1019# with LSU: 3570 and XRD claim: 739.26195638936027142
-- Withdrawing NFT: #70# with LSU: 2000 and XRD claim: 622.447654204792965497
-- Withdrawing NFT: #1084# with LSU: 17000 and XRD claim: 3484.917769659131272873
Day: 140, epoch 128555, LSU locked in contract: 4411282.37163, new validator rewards: 8000, pool liqudity: 7879.355873998852716431
-- Withdrawing NFT: #948# with LSU: 30000 and XRD claim: 6457.520441655533733154
-- Withdrawing NFT: #1054# with LSU: 10000 and XRD claim: 2072.910861048416376401
Day: 141, epoch 128843, LSU locked in contract: 4371282.37163, new validator rewards: 8000, pool liqudity: 7348.924571294902594874
-- Withdrawing NFT: #1221# with LSU: 100000 and XRD claim: 20573.19801673030322822
Day: 142, epoch 129131, LSU locked in contract: 4271282.37163, new validator rewards: 8000, pool liqudity: -5224.273445435400641349
Day: 143, epoch 129419, LSU locked in contract: 4271282.37163, new validator rewards: 8000, pool liqudity: 2775.726554564599358651
-- Withdrawing NFT: #595# with LSU: 4300 and XRD claim: 1005.352368880547053896
-- Withdrawing NFT: #1199# with LSU: 1209 and XRD claim: 253.975028767912280968
-- Withdrawing NFT: #3# with LSU: 5000 and XRD claim: 1656.743494719296423725
Day: 144, epoch 129707, LSU locked in contract: 4260773.37163, new validator rewards: 8000, pool liqudity: 7859.655662196843576017
-- Withdrawing NFT: #169# with LSU: 1800 and XRD claim: 576.762846212869499172
-- Withdrawing NFT: #832# with LSU: 11500 and XRD claim: 2593.260497635358470798
-- Withdrawing NFT: #858# with LSU: 510 and XRD claim: 115.005465547306762663
-- Withdrawing NFT: #211# with LSU: 1720 and XRD claim: 551.09262706838067888
-- Withdrawing NFT: #357# with LSU: 20675 and XRD claim: 6159.543054076295436347
Day: 145, epoch 129995, LSU locked in contract: 4224568.37163, new validator rewards: 8000, pool liqudity: 5863.991171656632716142
-- Withdrawing NFT: #438# with LSU: 10000 and XRD claim: 2996.950066856959371665
-- Withdrawing NFT: #968# with LSU: 79000 and XRD claim: 17671.875299164736482038
Day: 146, epoch 130283, LSU locked in contract: 4135568.37163, new validator rewards: 8000, pool liqudity: -6804.834194365063145564
Day: 147, epoch 130571, LSU locked in contract: 4135568.37163, new validator rewards: 8000, pool liqudity: 1195.165805634936854436
-- Withdrawing NFT: #152# with LSU: 50000 and XRD claim: 16309.318187044373694341
Day: 148, epoch 130859, LSU locked in contract: 4085568.37163, new validator rewards: 8000, pool liqudity: -7114.152381409436872476
Day: 149, epoch 131147, LSU locked in contract: 4085568.37163, new validator rewards: 8000, pool liqudity: 885.847618590563127524
-- Withdrawing NFT: #98# with LSU: 1765 and XRD claim: 582.74971528869783717
-- Withdrawing NFT: #999# with LSU: 2500 and XRD claim: 566.113299219425657018
Day: 150, epoch 131435, LSU locked in contract: 4081303.37163, new validator rewards: 8000, pool liqudity: 7736.984604082439617314
-- Withdrawing NFT: #1109# with LSU: 6324.4106 and XRD claim: 1427.173571149006166634
-- Withdrawing NFT: #640# with LSU: 26907 and XRD claim: 6586.958566377952406687
Day: 151, epoch 131723, LSU locked in contract: 4048071.96103, new validator rewards: 8000, pool liqudity: 7722.852466555481035991
-- Withdrawing NFT: #180# with LSU: 100000 and XRD claim: 33403.899510502502398006
Day: 152, epoch 132011, LSU locked in contract: 3948071.96103, new validator rewards: 8000, pool liqudity: -17681.047043947021378591
Day: 153, epoch 132299, LSU locked in contract: 3948071.96103, new validator rewards: 8000, pool liqudity: -9681.047043947021378591
Day: 154, epoch 132587, LSU locked in contract: 3948071.96103, new validator rewards: 8000, pool liqudity: -1681.047043947021378591
Day: 155, epoch 132875, LSU locked in contract: 3948071.96103, new validator rewards: 8000, pool liqudity: 6318.952956052978621409
-- Withdrawing NFT: #1043# with LSU: 1000 and XRD claim: 236.465167418133529531
-- Withdrawing NFT: #931# with LSU: 50000 and XRD claim: 12261.447002558633371892
Day: 156, epoch 133163, LSU locked in contract: 3897071.96103, new validator rewards: 8000, pool liqudity: 1821.040786076211671983
-- Withdrawing NFT: #298# with LSU: 682 and XRD claim: 219.520094546713087918
-- Withdrawing NFT: #262# with LSU: 1760 and XRD claim: 566.545647267876203223
-- Withdrawing NFT: #82# with LSU: 10800 and XRD claim: 3718.054043522669463209
Day: 157, epoch 133451, LSU locked in contract: 3883829.96103, new validator rewards: 8000, pool liqudity: 5316.921000738952905584
-- Withdrawing NFT: #765# with LSU: 50000 and XRD claim: 12704.046186895957993436
Day: 158, epoch 133739, LSU locked in contract: 3833829.96103, new validator rewards: 8000, pool liqudity: 612.874813842994904145
-- Withdrawing NFT: #725# with LSU: 50000 and XRD claim: 12824.311592386844599301
Day: 159, epoch 134027, LSU locked in contract: 3783829.96103, new validator rewards: 8000, pool liqudity: -4211.436778543849699212
Day: 160, epoch 134315, LSU locked in contract: 3783829.96103, new validator rewards: 8000, pool liqudity: 3788.563221456150300788
-- Withdrawing NFT: #1022# with LSU: 576.73271 and XRD claim: 142.99683917397898982
-- Withdrawing NFT: #922# with LSU: 1000 and XRD claim: 254.317944526547057167
-- Withdrawing NFT: #1073# with LSU: 7000 and XRD claim: 1724.874392675864575821
-- Withdrawing NFT: #842# with LSU: 10000 and XRD claim: 2576.491782487898403775
Day: 161, epoch 134603, LSU locked in contract: 3765253.22832, new validator rewards: 8000, pool liqudity: 7089.882262591861250196
-- Withdrawing NFT: #244# with LSU: 685 and XRD claim: 227.765426583799291929
-- Withdrawing NFT: #507# with LSU: 1000 and XRD claim: 338.627017734242665353
-- Withdrawing NFT: #128# with LSU: 1100 and XRD claim: 390.209158636315172211
-- Withdrawing NFT: #477# with LSU: 73000 and XRD claim: 24918.743202176857933478
Day: 162, epoch 134891, LSU locked in contract: 3689468.22832, new validator rewards: 8000, pool liqudity: -10785.462542539353824781
Day: 163, epoch 135179, LSU locked in contract: 3689468.22832, new validator rewards: 8000, pool liqudity: -2785.462542539353824781
Day: 164, epoch 135467, LSU locked in contract: 3689468.22832, new validator rewards: 8000, pool liqudity: 5214.537457460646175219
-- Withdrawing NFT: #54# with LSU: 50000 and XRD claim: 18063.450630154369759459
Day: 165, epoch 135755, LSU locked in contract: 3639468.22832, new validator rewards: 8000, pool liqudity: -4848.913172693723620927
Day: 166, epoch 136043, LSU locked in contract: 3639468.22832, new validator rewards: 8000, pool liqudity: 3151.086827306276379073
-- Withdrawing NFT: #1053# with LSU: 790 and XRD claim: 205.335977872640143306
-- Withdrawing NFT: #412# with LSU: 550 and XRD claim: 188.688168570546507128
-- Withdrawing NFT: #861# with LSU: 14000 and XRD claim: 3789.451658685180069012
Day: 167, epoch 136331, LSU locked in contract: 3624128.22832, new validator rewards: 8000, pool liqudity: 6967.611022177909643625
-- Withdrawing NFT: #68# with LSU: 15000 and XRD claim: 5518.089890224166279464
-- Withdrawing NFT: #240# with LSU: 910 and XRD claim: 314.507783529231763907
-- Withdrawing NFT: #460# with LSU: 502 and XRD claim: 177.960389965157485065
-- Withdrawing NFT: #916# with LSU: 18900 and XRD claim: 5119.824012256577578688
Day: 168, epoch 136619, LSU locked in contract: 3588816.22832, new validator rewards: 8000, pool liqudity: 3837.22894620277652443
